,track_id,popularity_track,duration_min,explicit,track_number,release_date,number_of_artists,popularity_artist_mean,followers_mean,num_of_markets,camelot,tempo,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,major,minor,album,compilation,single,Amount_words,Amount_unique_words,Diversity_coeff,Amount_adlibs,Amount_verses,Amount_chorus,Avg_words_verse,Scalared_popularity
27939,2dxjKgT0li4qBI3QwuN9Ih,75,3.94,1,3,312600,2,89.0,31096938.0,182,5B,82.0,69.0,57.0,64.0,59.0,0.0,34.0,5.0,-4,1,0,1,0,0,674.0,271.0,2.487084870848709,4.0,3.0,4.0,133.0,1.3403837958343348
27940,76gcXhY3Zv6wW0BTe9nHJo,75,5.25,1,19,469584,3,87.0,32534362.5,185,10B,123.0,62.0,71.0,27.0,2.0,0.0,6.0,6.0,-4,1,0,1,0,0,619.0,266.0,2.327067669172932,21.0,3.0,0.0,139.0,1.3403837958343348
27941,6gi6y1xwmVszDWkUqab1qw,75,2.63,1,5,438168,3,87.0,26823195.5,185,10B,90.0,78.0,79.0,76.0,31.0,0.0,52.0,22.0,-3,1,0,1,0,0,506.0,187.0,2.7058823529411766,37.0,2.0,3.0,117.0,1.3403837958343348
27942,6LyAwkJsHlW7RQ8S1cYAtM,75,2.77,1,2,428184,2,87.0,26459996.5,182,11A,159.0,72.0,70.0,70.0,3.0,0.0,5.0,6.0,-5,0,1,1,0,0,326.0,155.0,2.1032258064516127,23.0,2.0,1.0,66.0,1.3403837958343348
27943,6JvIjI8H3yxpigROd3Cv9N,75,3.01,1,10,482352,2,87.5,31450083.5,183,9A,97.0,64.0,83.0,57.0,39.0,0.0,37.0,6.0,-5,0,1,1,0,0,565.0,231.0,2.445887445887446,16.0,2.0,3.0,203.0,1.3403837958343348
27944,3aCPResPDNae3pXTocGpYe,75,2.32,1,2,479664,1,89.0,22731489.0,185,12B,97.0,92.0,77.0,71.0,0.0,0.0,27.0,6.0,-5,1,0,1,0,0,475.0,176.0,2.698863636363636,56.0,1.0,2.0,290.0,1.3403837958343348
27945,1yCVsVH2hQ72SxNI8QTDaB,75,2.47,1,15,399192,1,89.0,22731489.0,185,1B,176.0,55.0,79.0,76.0,13.0,0.0,14.0,31.0,-8,1,0,1,0,0,353.0,166.0,2.1265060240963853,0.0,2.0,2.0,127.0,1.3403837958343348
27946,0NjW4SKY3gbfl2orl1p8hr,75,5.32,1,11,379104,2,87.0,24503117.0,185,9A,95.0,60.0,73.0,22.0,10.0,0.0,5.0,5.0,-7,0,1,1,0,0,636.0,262.0,2.427480916030534,12.0,2.0,3.0,146.0,1.3403837958343348
27947,5WzfCu5fhgm7jv896EN1Md,75,4.22,1,4,362472,2,87.0,24503117.0,183,11B,148.0,55.0,81.0,88.0,30.0,0.0,10.0,6.0,-7,1,0,1,0,0,713.0,275.0,2.5927272727272728,31.0,3.0,3.0,127.0,1.3403837958343348
27948,6Ilomcr9iLplsgAvZjHkJP,75,2.47,0,1,482184,3,81.0,9710481.5,185,4A,126.0,34.0,74.0,8.0,1.0,51.0,32.0,8.0,-10,0,1,0,0,1,324.0,147.0,2.204081632653061,5.0,2.0,2.0,73.0,1.3403837958343348
27949,32TTewBmtmhUmYxS1ajqaJ,75,2.13,1,5,476472,1,85.0,10387170.0,184,8A,150.0,69.0,68.0,47.0,2.0,0.0,26.0,7.0,-6,0,1,1,0,0,563.0,225.0,2.502222222222222,33.0,2.0,3.0,174.0,1.3403837958343348
27950,20pJKlNIU3J1CrvhBr1kQ8,75,5.6,0,1,422544,6,83.0,17873314.0,185,10B,130.0,74.0,87.0,70.0,26.0,0.0,66.0,14.0,-4,1,0,0,0,1,790.0,349.0,2.2636103151862463,56.0,3.0,0.0,144.0,1.3403837958343348
27951,6TZXBJLTIOX6DM6hwCsKw2,75,5.45,0,1,409080,5,78.5,12399074.5,185,8B,120.0,79.0,94.0,97.0,2.0,0.0,4.0,9.0,-5,1,0,0,0,1,794.0,274.0,2.897810218978102,48.0,3.0,0.0,111.0,1.3403837958343348
27952,0k6DnZMLoEUH8NGD5zh2SE,75,3.75,1,3,395760,2,78.0,7322156.0,185,3A,200.0,55.0,28.0,22.0,15.0,0.0,24.0,6.0,-11,0,1,1,0,0,647.0,228.0,2.837719298245614,25.0,3.0,4.0,117.0,1.3403837958343348
27953,0RBw4ODUQPO4cuAOZtBGga,75,2.35,0,1,468840,3,80.0,8300610.0,185,1A,84.0,74.0,61.0,44.0,4.0,0.0,14.0,13.0,-6,0,1,0,0,1,275.0,92.0,2.989130434782609,1.0,2.0,2.0,69.0,1.3403837958343348
27955,07on0OB2cdPt79IFsgdRUy,75,3.29,0,11,468240,1,79.0,6117460.0,185,8B,140.0,71.0,57.0,35.0,6.0,0.0,17.0,7.0,-6,1,0,1,0,0,350.0,107.0,3.2710280373831777,0.0,2.0,4.0,38.0,1.3403837958343348
27956,1Ae2O8GhTe5KiDrrurzm41,75,2.73,0,1,486360,2,79.0,11920475.0,184,9A,122.0,64.0,82.0,58.0,47.0,0.0,14.0,9.0,-8,0,1,0,0,1,388.0,193.0,2.010362694300518,8.0,4.0,4.0,53.0,1.3403837958343348
27957,2TQy6HAI99JYNw2cKGYAE8,75,3.2,0,5,487728,2,79.0,11920475.0,184,11A,122.0,71.0,68.0,59.0,61.0,3.0,10.0,17.0,-6,0,1,1,0,0,356.0,168.0,2.119047619047619,0.0,4.0,4.0,58.0,1.3403837958343348
27958,1JioaCninhpfY1filFEIZi,75,2.91,0,2,485040,2,75.0,8806337.0,183,11A,126.0,78.0,74.0,52.0,13.0,0.0,10.0,9.0,-5,0,1,0,0,1,501.0,220.0,2.277272727272728,10.0,5.0,3.0,49.0,1.3403837958343348
27959,4lhOzoYujY5YD3anyw68hp,75,4.53,1,6,489216,2,80.0,6620936.0,183,10A,95.0,76.0,65.0,81.0,39.0,0.0,12.0,4.0,-5,0,1,1,0,0,805.0,323.0,2.492260061919505,1.0,3.0,1.0,222.0,1.3403837958343348
27962,7HkOwm4wmvTsKbe405RhE3,75,4.57,1,2,489216,1,80.0,6620936.0,183,9B,91.0,80.0,82.0,65.0,39.0,0.0,18.0,39.0,-7,1,0,1,0,0,870.0,374.0,2.3262032085561497,0.0,3.0,1.0,259.0,1.3403837958343348
27963,064NMVv1SUTN1e2fbG4MKt,75,3.3,1,3,489216,2,80.0,6620936.0,183,3B,119.0,59.0,83.0,20.0,2.0,0.0,36.0,11.0,-6,1,0,1,0,0,568.0,241.0,2.3568464730290457,5.0,3.0,3.0,113.0,1.3403837958343348
27964,2GzwtXPlI0gZEOS6xFOZ2j,75,2.48,1,1,486144,2,77.0,10922413.5,185,7A,140.0,40.0,44.0,16.0,26.0,0.0,13.0,15.0,-11,0,1,1,0,0,346.0,155.0,2.232258064516129,30.0,0.0,0.0,0.0,1.3403837958343348
27965,1V14rt4SEpMU1wCdmGz6eB,75,3.6,0,6,483192,3,77.0,6659123.0,185,11B,99.0,85.0,55.0,55.0,1.0,0.0,31.0,34.0,-5,1,0,1,0,0,541.0,225.0,2.4044444444444446,0.0,2.0,0.0,149.0,1.3403837958343348
27966,1pymWRCuZfCd0zdiBJo0Hj,75,2.42,1,8,476784,1,75.0,9865064.0,185,6B,89.0,58.0,66.0,33.0,63.0,0.0,12.0,34.0,-10,1,0,1,0,0,372.0,164.0,2.268292682926829,13.0,2.0,0.0,83.0,1.3403837958343348
27967,3nKO2BajBQ1wNJd5f2eJhw,75,3.04,1,1,487752,1,75.0,10047741.0,185,4B,140.0,59.0,80.0,31.0,1.0,0.0,20.0,23.0,-5,1,0,0,0,1,315.0,169.0,1.863905325443787,3.0,2.0,3.0,95.0,1.3403837958343348
27968,5fBghXeYCGIEVuExKytoJ9,75,2.56,0,4,482520,1,75.0,10047741.0,185,10A,150.0,40.0,63.0,49.0,73.0,0.0,33.0,4.0,-11,0,1,1,0,0,233.0,118.0,1.9745762711864407,1.0,1.0,2.0,129.0,1.3403837958343348
27969,4lnAN2S1fcI0SjxEbksZVr,75,3.1,0,1,416640,2,76.0,5993864.0,184,1A,120.0,68.0,84.0,76.0,1.0,0.0,16.0,20.0,-6,0,1,0,0,1,437.0,141.0,3.099290780141844,0.0,0.0,0.0,0.0,1.3403837958343348
27970,6tt6JnKerLnOL0oez9QPqS,75,2.82,0,6,483144,1,82.0,8947122.0,185,1B,131.0,75.0,86.0,30.0,0.0,0.0,9.0,6.0,-6,1,0,1,0,0,366.0,131.0,2.7938931297709924,0.0,2.0,2.0,64.0,1.3403837958343348
27971,4GKm1QaEr1tqJwUM0EsUl3,75,2.94,0,4,488544,1,82.0,8947122.0,185,3B,80.0,67.0,63.0,8.0,75.0,95.0,14.0,13.0,-6,1,0,1,0,0,268.0,121.0,2.2148760330578514,7.0,2.0,2.0,42.0,1.3403837958343348
27972,2hi1aFllOFRNH8gIHxQvD9,75,3.89,0,1,398880,2,74.0,6924835.0,185,9B,85.0,72.0,36.0,28.0,20.0,0.0,58.0,33.0,-6,1,0,0,0,1,492.0,226.0,2.1769911504424777,5.0,2.0,0.0,140.0,1.3403837958343348
27973,5n2XTRsYFlZwNBp06KAjDX,75,3.18,0,1,423216,2,74.0,6924835.0,185,1A,83.0,62.0,35.0,46.0,26.0,0.0,61.0,23.0,-6,0,1,0,0,1,462.0,229.0,2.017467248908297,29.0,2.0,0.0,118.0,1.3403837958343348
27974,4umIPjkehX1r7uhmGvXiSV,75,3.55,0,4,439344,2,76.0,8096672.0,184,2A,77.0,66.0,65.0,15.0,17.0,1.0,13.0,12.0,-7,0,1,1,0,0,440.0,179.0,2.458100558659218,25.0,3.0,0.0,70.0,1.3403837958343348
27976,1IAzD1muglOxOcPbUHs70R,75,4.16,1,6,339096,1,75.0,5132237.0,185,10A,120.0,77.0,78.0,40.0,13.0,0.0,10.0,5.0,-6,0,1,1,0,0,615.0,151.0,4.072847682119205,16.0,2.0,4.0,74.0,1.3403837958343348
27978,3ZwRkdnTb4az8X5n4WXuHA,75,2.49,0,1,470928,1,76.0,5157029.0,185,3B,94.0,67.0,79.0,34.0,0.0,0.0,7.0,8.0,-4,1,0,0,0,1,207.0,116.0,1.7844827586206895,6.0,2.0,0.0,49.0,1.3403837958343348
27981,5j0McHPthKpOXRr3fBq8M0,75,4.33,0,2,336624,2,71.0,2575094.0,185,1A,150.0,79.0,55.0,67.0,4.0,0.0,12.0,3.0,-5,0,1,1,0,0,572.0,202.0,2.8316831683168315,33.0,3.0,3.0,78.0,1.3403837958343348
27983,0iBV6djrudVllSHVTSAJbB,75,2.06,1,19,477312,1,75.0,1785306.0,185,11A,136.0,60.0,74.0,43.0,23.0,0.0,8.0,20.0,-9,0,1,1,0,0,419.0,178.0,2.353932584269663,1.0,1.0,2.0,257.0,1.3403837958343348
27984,63ZedTAVRCICh2CNLWnsPZ,75,3.52,0,6,457992,3,72.0,2004627.0,185,8A,134.0,63.0,74.0,25.0,29.0,0.0,48.0,13.0,-6,0,1,0,0,1,478.0,190.0,2.5157894736842104,23.0,2.0,2.0,132.0,1.3403837958343348
27985,1dR9wy1C7PWn4HwEsgCRDv,75,2.59,0,5,486864,2,75.0,6404842.0,183,7A,122.0,75.0,84.0,53.0,28.0,0.0,12.0,4.0,-4,0,1,1,0,0,325.0,199.0,1.6331658291457287,15.0,2.0,0.0,108.0,1.3403837958343348
27986,0TlLq3lA83rQOYtrqBqSct,76,3.98,1,2,425064,1,95.0,103285391.0,180,7B,78.0,62.0,81.0,85.0,24.0,0.0,10.0,5.0,-8,1,0,1,0,0,685.0,260.0,2.6346153846153846,21.0,2.0,2.0,242.0,1.5340463729662626
27987,47Sa7pC00F7D5Z0i7HC5la,76,3.17,1,1,488160,3,95.0,103285391.0,183,8A,96.0,51.0,80.0,44.0,13.0,0.0,9.0,7.0,-7,0,1,0,0,1,510.0,190.0,2.6842105263157894,18.0,2.0,2.0,147.0,1.5340463729662626
27988,4o4wEDRqotccDTXiQ7TORu,76,4.7,0,1,354168,2,95.0,103285391.0,185,1B,150.0,53.0,80.0,73.0,28.0,0.0,7.0,4.0,-9,1,0,0,0,1,569.0,232.0,2.452586206896552,5.0,3.0,3.0,90.0,1.5340463729662626
27989,6huNf4dutXRjJyGn7f5BPS,76,3.52,1,7,447912,2,89.0,44697878.0,184,7A,140.0,55.0,57.0,78.0,86.0,0.0,11.0,21.0,-11,0,1,0,1,0,309.0,173.0,1.786127167630058,3.0,2.0,3.0,87.0,1.5340463729662626
27990,6xRWoYwfwIKnT8bQGzKbxR,76,3.39,0,8,436656,1,89.0,31096938.0,184,8A,110.0,50.0,81.0,55.0,27.0,0.0,10.0,30.0,-6,0,1,1,0,0,283.0,156.0,1.814102564102564,1.0,1.0,0.0,247.0,1.5340463729662626
27992,6NMtzpDQBTOfJwMzgMX0zl,76,2.43,1,7,425904,1,90.0,41206363.0,185,9A,90.0,63.0,74.0,36.0,26.0,0.0,27.0,5.0,-9,0,1,1,0,0,220.0,103.0,2.135922330097088,15.0,1.0,0.0,108.0,1.5340463729662626
27993,3jHdKaLCkuNEkWcLVmQPCX,76,2.13,1,1,438864,1,87.0,24503117.0,185,1A,94.0,68.0,67.0,63.0,66.0,0.0,11.0,23.0,-8,0,1,0,0,1,269.0,122.0,2.204918032786886,8.0,2.0,2.0,92.0,1.5340463729662626
27994,1fewSx2d5KIZ04wsooEBOz,76,3.39,1,5,428184,2,84.5,11050400.0,182,9B,96.0,61.0,72.0,11.0,26.0,0.0,16.0,4.0,-8,1,0,1,0,0,672.0,259.0,2.5945945945945947,53.0,2.0,3.0,149.0,1.5340463729662626
27995,5VA4Ispp52EA1sOqzMz3Av,76,4.93,0,2,358536,2,82.0,27104232.0,185,3B,95.0,63.0,87.0,72.0,6.0,0.0,6.0,30.0,-4,1,0,1,0,0,519.0,215.0,2.413953488372093,4.0,4.0,3.0,69.0,1.5340463729662626
27996,1GeNui6m825V8jP4uKiIaH,76,2.48,1,7,434976,2,84.5,17066916.0,185,3B,188.0,59.0,70.0,23.0,15.0,0.0,13.0,32.0,-6,1,0,1,0,0,641.0,251.0,2.553784860557769,6.0,2.0,3.0,157.0,1.5340463729662626
27997,2NBQmPrOEEjA8VbeWOQGxO,76,4.43,1,3,298032,2,81.0,15736632.0,184,9A,98.0,60.0,83.0,41.0,39.0,0.0,13.0,16.0,-6,0,1,1,0,0,790.0,270.0,2.925925925925926,17.0,3.0,4.0,141.0,1.5340463729662626
27998,5Tbpp3OLLClPJF8t1DmrFD,76,3.96,1,5,201216,2,79.5,15428788.5,183,1A,117.0,70.0,68.0,42.0,29.0,0.0,13.0,4.0,-5,0,1,1,0,0,754.0,306.0,2.4640522875816995,11.0,4.0,3.0,145.0,1.5340463729662626
27999,3GhmL9fuM8jwGcHCFbeo3v,76,3.26,0,1,368160,1,83.0,17873314.0,185,8A,86.0,73.0,49.0,54.0,31.0,0.0,13.0,13.0,-6,0,1,0,0,1,472.0,161.0,2.931677018633541,34.0,2.0,0.0,78.0,1.5340463729662626
28000,5lhcHMDQpNwhM62lSOrvLf,76,4.51,0,1,413808,4,83.0,17873314.0,184,3A,172.0,55.0,57.0,76.0,73.0,0.0,16.0,16.0,-7,0,1,0,0,1,658.0,228.0,2.8859649122807016,10.0,4.0,0.0,77.0,1.5340463729662626
28002,3wKKkGVn7cVSfgPeYYIiXG,76,4.18,0,2,331752,2,79.0,5835215.0,185,5A,135.0,89.0,86.0,92.0,5.0,0.0,33.0,13.0,-1,0,1,1,0,0,788.0,222.0,3.5495495495495497,35.0,3.0,4.0,54.0,1.5340463729662626
28003,3yOlyBJuViE2YSGn3nVE1K,76,2.85,0,4,437664,2,77.0,12967587.0,185,10B,110.0,81.0,74.0,58.0,53.0,0.0,19.0,15.0,-4,1,0,1,0,0,451.0,156.0,2.891025641025641,27.0,2.0,4.0,106.0,1.5340463729662626
28004,4AE7Lj39VnSZNOmGH2iZaq,76,4.69,1,6,236688,1,78.0,22599602.0,184,3A,140.0,66.0,73.0,55.0,5.0,0.0,7.0,23.0,-3,0,1,1,0,0,730.0,262.0,2.786259541984733,16.0,3.0,3.0,165.0,1.5340463729662626
28005,57wp7VFnV8X0pSVnYArGeJ,76,2.69,1,1,474384,1,80.0,10582865.0,184,9B,155.0,41.0,91.0,42.0,2.0,1.0,10.0,12.0,-8,1,0,0,0,1,486.0,185.0,2.627027027027027,16.0,2.0,3.0,102.0,1.5340463729662626
28006,6Ac8Byr6GByGr3wDH7JjYh,76,2.2,1,9,407088,2,82.0,15731159.0,185,9B,86.0,60.0,53.0,23.0,73.0,0.0,11.0,9.0,-6,1,0,1,0,0,202.0,98.0,2.061224489795918,0.0,1.0,2.0,27.0,1.5340463729662626
28008,3z4CGd63tpUn9a6oQSG0CI,76,4.02,1,5,431112,2,80.0,6620936.0,184,3B,105.0,64.0,66.0,27.0,34.0,0.0,19.0,3.0,-4,1,0,1,0,0,673.0,273.0,2.4652014652014653,21.0,3.0,4.0,124.0,1.5340463729662626
28009,3Ol2xnObFdKV9pmRD2t9x8,76,2.99,1,11,429264,1,78.0,8995678.0,185,10B,206.0,27.0,58.0,35.0,88.0,0.0,13.0,5.0,-6,1,0,1,0,0,437.0,132.0,3.310606060606061,13.0,2.0,2.0,91.0,1.5340463729662626
28010,5uQOauh47VFt3B2kV9kRXw,76,2.14,1,3,409440,1,78.0,8995678.0,184,5A,148.0,69.0,46.0,25.0,0.0,0.0,38.0,4.0,-6,0,1,1,0,0,393.0,152.0,2.585526315789474,11.0,2.0,2.0,131.0,1.5340463729662626
28011,4eBvRhTJ2AcxCsbfTUjoRp,76,3.06,0,3,467904,1,75.0,10047741.0,185,4B,149.0,54.0,71.0,20.0,0.0,0.0,12.0,5.0,-6,1,0,1,0,0,319.0,112.0,2.8482142857142856,3.0,2.0,3.0,62.0,1.5340463729662626
28012,4fDmgQfKMY7GcAwp2nNoQ0,76,2.79,0,5,488544,1,82.0,8947122.0,185,4A,109.0,46.0,90.0,64.0,37.0,0.0,24.0,6.0,-10,0,1,1,0,0,262.0,113.0,2.31858407079646,7.0,1.0,2.0,78.0,1.5340463729662626
28013,3kLqlYcPuj5864tVB5LVL2,76,2.32,1,1,489240,1,77.0,1637551.0,185,7B,97.0,60.0,78.0,92.0,7.0,0.0,11.0,3.0,-6,1,0,0,0,1,292.0,101.0,2.891089108910891,2.0,2.0,3.0,73.0,1.5340463729662626
28014,2iDDnYmaz1HhedjI91fbmp,76,1.97,0,1,484848,3,74.0,5227692.0,185,2B,112.0,60.0,97.0,89.0,10.0,0.0,15.0,18.0,-9,1,0,0,0,1,273.0,93.0,2.935483870967742,2.0,2.0,0.0,35.0,1.5340463729662626
28015,2297mxrYLBAC4XkhXs39If,76,2.04,1,1,445560,1,75.0,7970509.0,185,3B,92.0,63.0,89.0,66.0,19.0,0.0,10.0,22.0,-4,1,0,1,0,0,476.0,209.0,2.277511961722488,38.0,1.0,2.0,255.0,1.5340463729662626
28017,6d3q0F9VNtdxQUTVlRcet6,76,4.0,0,1,365592,1,73.0,16400611.0,185,9B,81.0,60.0,73.0,79.0,55.0,0.0,91.0,8.0,-8,1,0,0,0,1,601.0,293.0,2.051194539249147,8.0,2.0,2.0,228.0,1.5340463729662626
28018,4H8ns1mp3witrdJGLrJXR6,76,2.45,0,1,484872,1,75.0,890944.0,185,3A,91.0,67.0,81.0,90.0,44.0,0.0,12.0,18.0,-6,0,1,0,0,1,225.0,86.0,2.616279069767442,1.0,1.0,0.0,74.0,1.5340463729662626
28019,1iOjOuccQP5gL52dQW8EqW,76,2.79,1,1,483360,3,75.0,890944.0,185,10A,98.0,57.0,60.0,34.0,9.0,0.0,33.0,5.0,-8,0,1,0,0,1,307.0,147.0,2.08843537414966,1.0,2.0,0.0,68.0,1.5340463729662626
28020,3CA9pLiwRIGtUBiMjbZmRw,77,3.51,1,4,425064,1,95.0,103285391.0,180,12A,89.0,51.0,48.0,58.0,65.0,0.0,11.0,16.0,-9,0,1,1,0,0,743.0,204.0,3.642156862745098,15.0,2.0,4.0,114.0,1.7277089500981904
28024,5hUYsaOyMY32yjRXeuQwGj,77,3.8,1,17,365160,2,86.0,17974589.0,184,10A,100.0,37.0,65.0,71.0,20.0,0.0,11.0,60.0,-14,0,1,1,0,0,426.0,144.0,2.958333333333333,19.0,3.0,3.0,59.0,1.7277089500981904
28025,7ks6AZmFcm3Y6PGGxGSmlB,77,3.25,1,10,376344,3,84.0,34314932.0,185,8B,79.0,52.0,72.0,67.0,20.0,0.0,41.0,26.0,-14,1,0,1,0,0,550.0,207.0,2.657004830917874,34.0,2.0,4.0,123.0,1.7277089500981904
28028,5MPPttjfGap2C6j6eKcO6J,77,2.37,1,3,434976,3,81.0,17330695.5,179,5A,155.0,70.0,73.0,66.0,16.0,0.0,22.0,15.0,-5,0,1,1,0,0,556.0,262.0,2.122137404580153,0.0,2.0,2.0,213.0,1.7277089500981904
28029,5BbdKBZO0TH0GhfxUfyhL9,77,2.7,1,13,420024,1,85.0,21693804.0,182,7B,175.0,83.0,64.0,68.0,3.0,0.0,28.0,18.0,-4,1,0,1,0,0,574.0,259.0,2.216216216216216,1.0,1.0,0.0,548.0,1.7277089500981904
28030,4DS7HoqrKq1dDjeYOKBlu9,77,4.34,1,2,423216,4,83.0,17873314.0,185,4A,67.0,59.0,63.0,42.0,31.0,0.0,17.0,24.0,-5,0,1,1,0,0,606.0,174.0,3.4827586206896552,3.0,2.0,0.0,153.0,1.7277089500981904
28032,2Dp6icDc5dvYnWvxZOjj75,77,3.23,0,1,487728,2,79.0,11920475.0,184,2B,140.0,57.0,91.0,97.0,38.0,0.0,40.0,29.0,-7,1,0,1,0,0,451.0,174.0,2.5919540229885056,16.0,3.0,4.0,68.0,1.7277089500981904
28033,7EW7Yivb93qKAtp5qEm5of,77,2.28,1,1,483864,1,79.0,10189272.0,183,3A,92.0,77.0,64.0,83.0,3.0,0.0,31.0,18.0,-3,0,1,0,0,1,434.0,128.0,3.390625,5.0,1.0,2.0,93.0,1.7277089500981904
28034,2fTsFCKRFQ5M0igJgabnLA,77,3.72,0,1,359400,2,74.0,2271814.0,180,11A,97.0,54.0,82.0,16.0,1.0,0.0,10.0,6.0,-6,0,1,1,0,0,481.0,198.0,2.429292929292929,15.0,0.0,0.0,0.0,1.7277089500981904
28035,6OakIaj4T039vJ8V2AJiWa,77,4.12,1,1,489216,2,80.0,6620936.0,183,9A,152.0,46.0,70.0,29.0,14.0,0.0,11.0,7.0,-8,0,1,1,0,0,666.0,299.0,2.227424749163879,13.0,3.0,3.0,188.0,1.7277089500981904
28037,1VLtjHwRWOVJiE5Py7JxoQ,77,2.21,1,3,441528,1,76.0,13078033.0,185,4A,140.0,73.0,62.0,46.0,10.0,0.0,67.0,11.0,-5,0,1,1,0,0,468.0,196.0,2.3877551020408165,3.0,2.0,2.0,140.0,1.7277089500981904
28038,5ZLkihi6DVsHwDL3B8ym1t,77,2.65,0,1,470088,1,75.0,10047741.0,185,4A,74.0,62.0,33.0,40.0,86.0,0.0,10.0,9.0,-7,0,1,0,0,1,294.0,109.0,2.697247706422018,0.0,2.0,3.0,59.0,1.7277089500981904
28039,35ttE4t8lQZA2vuCYDg4G7,77,3.07,0,3,472584,1,82.0,8947122.0,185,1A,98.0,60.0,86.0,50.0,5.0,0.0,9.0,18.0,-6,0,1,1,0,0,353.0,133.0,2.654135338345865,8.0,1.0,2.0,62.0,1.7277089500981904
28040,4D8eFUu6Hvulrq6CGqGaLR,77,2.7,0,1,466368,2,74.0,1932549.0,185,1B,162.0,83.0,59.0,39.0,1.0,0.0,14.0,38.0,-3,1,0,0,0,1,181.0,53.0,3.4150943396226414,0.0,3.0,3.0,42.0,1.7277089500981904
28041,2Dlp3mgmT5GgKw9tXs85NA,77,2.48,1,1,487536,1,74.0,6818612.0,185,3A,192.0,88.0,63.0,87.0,3.0,8.0,67.0,16.0,-7,0,1,0,0,1,434.0,231.0,1.878787878787879,15.0,1.0,1.0,347.0,1.7277089500981904
28043,4dWY6RpM9zmYvwqxrNvwtV,77,3.88,1,10,456576,1,76.0,9510744.0,185,7A,120.0,52.0,88.0,26.0,22.0,0.0,14.0,7.0,-5,0,1,1,0,0,513.0,185.0,2.772972972972973,2.0,2.0,0.0,97.0,1.7277089500981904
28046,16nyxKShgXn5qrh9zaHCGX,77,2.37,1,1,486720,1,72.0,6306694.0,185,5B,130.0,88.0,67.0,55.0,6.0,0.0,26.0,4.0,-3,1,0,0,0,1,345.0,153.0,2.2549019607843137,30.0,0.0,0.0,0.0,1.7277089500981904
28048,1iLv1ieT9BZ3qsti9yTCnG,78,3.75,0,7,387024,2,95.0,103285391.0,185,9A,128.0,78.0,62.0,51.0,26.0,0.0,7.0,6.0,-6,0,1,1,0,0,389.0,200.0,1.945,2.0,3.0,0.0,74.0,1.9213715272301182
28049,7iXF2W9vKmDoGAhlHdpyIa,78,3.7,1,10,261864,2,83.0,59911741.5,184,4A,96.0,76.0,70.0,82.0,1.0,0.0,5.0,5.0,-4,0,1,1,0,0,893.0,347.0,2.5734870317002883,6.0,3.0,3.0,223.0,1.9213715272301182
28050,2gZUPNdnz5Y45eiGxpHGSc,78,4.87,1,3,358440,1,89.0,31096938.0,184,6A,90.0,75.0,57.0,50.0,4.0,0.0,14.0,8.0,-4,0,1,1,0,0,525.0,239.0,2.196652719665272,4.0,3.0,3.0,96.0,1.9213715272301182
28051,1UGD3lW3tDmgZfAVDh6w7r,78,5.87,1,8,358440,2,82.5,19415999.0,184,10A,171.0,78.0,46.0,45.0,13.0,0.0,18.0,36.0,-5,0,1,1,0,0,638.0,335.0,1.9044776119402984,3.0,3.0,3.0,159.0,1.9213715272301182
28052,4KW1lqgSr8TKrvBII0Brf8,78,2.27,1,2,407088,1,89.0,31096938.0,184,11A,93.0,87.0,66.0,38.0,11.0,0.0,4.0,12.0,-4,0,1,1,0,0,356.0,111.0,3.207207207207208,20.0,1.0,2.0,112.0,1.9213715272301182
28053,30TmLgK0ja5O8q9l4BShIX,78,3.25,1,9,405408,2,89.0,22731489.0,181,3B,135.0,54.0,74.0,60.0,18.0,0.0,33.0,12.0,-11,1,0,1,0,0,481.0,113.0,4.256637168141593,7.0,3.0,2.0,48.0,1.9213715272301182
28054,5hVghJ4KaYES3BFUATCYn0,78,3.17,1,2,432792,1,87.0,24503117.0,185,4A,148.0,71.0,66.0,46.0,31.0,0.0,18.0,12.0,-6,0,1,1,0,0,395.0,135.0,2.925925925925926,22.0,1.0,2.0,93.0,1.9213715272301182
28055,190jyVPHYjAqEaOGmMzdyk,78,3.8,0,10,372144,2,84.0,34314932.0,180,9B,120.0,60.0,85.0,84.0,0.0,0.0,8.0,4.0,-5,1,0,1,0,0,338.0,143.0,2.363636363636364,14.0,3.0,3.0,47.0,1.9213715272301182
28056,5IVuqXILoxVWvWEPm82Jxr,78,3.94,0,1,293448,2,83.0,10397003.0,181,12A,100.0,44.0,74.0,53.0,38.0,0.0,8.0,3.0,-11,0,1,1,0,0,769.0,222.0,3.463963963963964,12.0,4.0,3.0,93.0,1.9213715272301182
28057,7m9OqQk4RVRkw9JJdeAw96,78,1.99,1,2,417672,1,83.0,51781949.0,185,7B,95.0,42.0,76.0,39.0,60.0,0.0,29.0,12.0,-10,1,0,1,0,0,246.0,125.0,1.968,1.0,1.0,1.0,121.0,1.9213715272301182
28058,3GVkPk8mqxz0itaAriG1L7,78,1.59,1,4,417672,1,83.0,51781949.0,185,4B,130.0,59.0,80.0,97.0,7.0,1.0,8.0,7.0,-10,1,0,1,0,0,339.0,82.0,4.134146341463414,0.0,1.0,2.0,82.0,1.9213715272301182
